						B-Baseline
7.85	87.0					-17.97112830007579
7.86	71.0					-34.01693638841374
7.87	92.0					-13.062744476751703
7.88	96.0					-9.108552565089653
7.89	104.0					-1.1543606534276023
7.9	92.0					-13.200168741765566
7.91	106.0					0.7540231698964845
7.92	117.0					11.708215081558535
7.93	105.0					-0.3375930067794286
7.94	109.0					3.616598904882622
7.95	114.0					8.570790816544672
7.96	130.0					24.52498272820671
7.97	126.0					20.479174639868774
7.98	126.0					20.43336655153081
7.99	125.0					19.387558463192846
8.0	125.0					19.34175037485491
8.01	141.0					35.29594228651695
8.02	145.0					39.250134198179
8.03	146.0					40.20432610984105
8.04	141.0					35.158518021503085
8.05	151.0					45.112709933165135
8.06	149.0					43.066901844827186
8.07	155.0					49.02109375648922
8.08	177.0					70.97528566815127
8.09	173.0					66.92947757981332
8.1	165.0					58.88366949147536
8.11	147.0					40.837861403137424
8.12	161.0					54.79205331479946
8.13	157.0					50.7462452264615
8.14	147.0					40.70043713812355
8.15	138.0					31.654629049785598
8.16	139.0					32.608820961447634
8.17	158.0					51.5630128731097
8.18	137.0					30.517204784771735
8.19	124.0					17.471396696433786
8.2	117.0					10.425588608095836
8.21	127.0					20.379780519757873
8.22	116.0					9.333972431419923
8.23	124.0					17.288164343081974
8.24	119.0					12.24235625474401
8.25	108.0					1.1965481664060604
8.26	111.0					4.150740078068111
8.27	120.0					13.104931989730147
8.28	94.0					-12.940876098607788
8.29	124.0					17.01331581305425
8.3	111.0					3.9675077247162847
8.31	119.0					11.921699636378335
8.32	147.0					39.875891548040386
8.33	130.0					22.830083459702422
8.34	119.0					11.784275371364487
8.35	108.0					0.7384672830265231
8.36	140.0					32.692659194688574
8.37	139.0					31.646851106350624
8.38	144.0					36.60104301801266
8.39	133.0					25.555234929674697
8.4	144.0					36.50942684133676
8.41	133.0					25.463618752998798
8.42	129.0					21.41781066466085
8.43	141.0					33.3720025763229
8.44	132.0					24.326194487984935
8.45	125.0					17.280386399647
8.46	133.0					25.234578311309036
8.47	151.0					43.18877022297107
8.48	119.0					11.142962134633123
8.49	126.0					18.097154046295174
8.5	129.0					21.05134595795721
8.51	141.0					33.005537869619275
8.52	136.0					27.95972978128131
8.53	159.0					50.91392169294336
8.54	162.0					53.86811360460541
8.55	169.0					60.82230551626745
8.56	182.0					73.77649742792948
8.57	196.0					87.73068933959155
8.58	233.0					124.68488125125359
8.59	232.0					123.63907316291564
8.6	230.0					121.59326507457769
8.61	230.0					121.54745698623972
8.62	222.0					113.50164889790179
8.63	258.0					149.45584080956382
8.64	248.0					139.41003272122586
8.65	224.0					115.36422463288791
8.66	232.0					123.31841654454996
8.67	224.0					115.272608456212
8.68	216.0					107.22680036787406
8.69	203.0					94.1809922795361
8.7	220.0					111.13518419119815
8.71	174.0					65.08937610286019
8.72	176.0					67.04356801452224
8.73	151.0					41.99775992618427
8.74	137.0					27.951951837846337
8.75	138.0					28.906143749508374
8.76	135.0					25.860335661170424
8.77	140.0					30.814527572832475
8.78	111.0					1.768719484494511
8.79	126.0					16.722911396156576
8.8	121.0					11.677103307818612
8.81	127.0					17.63129521948065
8.82	118.0					8.585487131142699
8.83	123.0					13.53967904280475
8.84	105.0					-4.506129045533214
8.85	111.0					1.4480628661288506
8.86	115.0					5.402254777790887
8.87	107.0					-2.6435533105470626
8.88	93.0					-16.689361398885026
8.89	91.0					-18.735169487222976
8.9	111.0					1.2190224244390606
8.91	127.0					17.173214336101125
8.92	101.0					-8.872593752236838
8.93	120.0					10.081598159425212
8.94	103.0					-6.964209928912737
8.95	114.0					3.989981982749299
8.96	103.0					-7.055826105588665
8.97	120.0					9.8983658060734
8.98	114.0					3.8525577177354364
8.99	119.0					8.806749629397487
9.0	112.0					1.7609415410595375
9.01	109.0					-1.2848665472784262
9.02	112.0					1.6693253643836385
9.03	124.0					13.623517276045675
9.04	137.0					26.577709187707725
9.05	110.0					-0.4680989006302383
9.06	99.0					-11.513906988968188
9.07	100.0					-10.559715077306151
9.08	115.0					4.394476834355913
9.09	113.0					2.3486687460179496
9.1	102.0					-8.69713934232
9.11	106.0					-4.742947430657949
9.12	121.0					10.211244481004087
9.13	122.0					11.165436392666123
9.14	113.0					2.119628304328188
9.15	111.0					0.07382021599022437
9.16	117.0					6.028012127652275
9.17	140.0					28.982204039314325
9.18	128.0					16.93639595097636
9.19	106.0					-5.1094121373615735
9.2	123.0					11.844779774300463
9.21	119.0					7.798971685962499
9.22	133.0					21.75316359762455
9.23	129.0					17.7073555092866
9.24	138.0					26.661547420948636
9.25	124.0					12.615739332610701
9.26	109.0					-2.4300687557272624
9.27	122.0					10.524123155934788
9.28	138.0					26.47831506759684
9.29	133.0					21.432506979258875
9.3	114.0					2.3866988909209113
9.31	125.0					13.340890802582976
9.32	130.0					18.295082714245012
9.33	125.0					13.249274625907063
9.34	118.0					6.203466537569113
9.35	128.0					16.15765844923115
9.36	123.0					11.111850360893214
9.37	123.0					11.06604227255525
9.38	112.0					0.020234184217287066
9.39	117.0					4.974426095879338
9.4	125.0					12.928618007541388
9.41	131.0					18.882809919203424
9.42	111.0					-1.1629981691345108
9.43	113.0					0.7911937425275255
9.44	132.0					19.745385654189576
9.45	125.0					12.699577565851627
9.46	122.0					9.653769477513663
9.47	107.0					-5.392038610824301
9.48	136.0					23.562153300837764
9.49	154.0					41.5163452124998
9.5	144.0					31.47053712416185
9.51	136.0					23.4247290358239
9.52	146.0					33.37892094748594
9.53	162.0					49.333112859148
9.54	163.0					50.28730477081004
9.55	159.0					46.241496682472075
9.56	165.0					52.195688594134126
9.57	150.0					37.149880505796176
9.58	163.0					50.10407241745821
9.59	172.0					59.05826432912028
9.6	166.0					53.01245624078231
9.61	157.0					43.966648152444364
9.62	187.0					73.92084006410641
9.63	158.0					44.87503197576845
9.64	170.0					56.82922388743049
9.65	190.0					76.78341579909255
9.66	171.0					57.73760771075459
9.67	140.0					26.69179962241664
9.68	182.0					68.64599153407869
9.69	181.0					67.60018344574073
9.7	160.0					46.55437535740279
9.71	170.0					56.50856726906483
9.72	162.0					48.46275918072686
9.73	146.0					32.41695109238891
9.74	149.0					35.371143004050964
9.75	127.0					13.325334915713
9.76	138.0					24.279526827375065
9.77	131.0					17.2337187390371
9.78	143.0					29.187910650699152
9.79	123.0					9.142102562361202
9.8	106.0					-7.903705525976761
9.81	132.0					18.050486385685275
9.82	113.0					-0.9953217026526602
9.83	90.0					-24.041129790990624
9.84	117.0					2.9130621206714267
9.85	126.0					11.867254032333477
9.86	139.0					24.821445943995514
9.87	115.0					0.775637855657564
9.88	129.0					14.729829767319615
9.89	149.0					34.68402167898165
9.9	118.0					3.6382135906437014
9.91	135.0					20.592405502305752
9.92	147.0					32.54659741396779
9.93	114.0					-0.499210674370147
9.94	132.0					17.45498123729189
9.95	149.0					34.40917314895394
9.96	136.0					21.363365060615976
9.97	113.0					-1.6824430277219733
9.98	127.0					12.271748883940063
9.99	143.0					28.225940795602128
10.0	119.0					4.180132707264164
10.01	164.0					49.134324618926215
10.02	135.0					20.088516530588265
10.03	128.0					13.042708442250301
10.04	153.0					37.99690035391235
10.05	117.0					1.9510922655744025
10.06	133.0					17.90528417723644
10.07	129.0					13.85947608889849
10.08	114.0					-1.18633199943946
10.09	121.0					5.767859912222576
10.1	138.0					22.72205182388464
10.11	116.0					0.6762437355466773
10.12	131.0					15.630435647208728
10.13	108.0					-7.415372441129236
10.14	132.0					16.538819470532815
10.15	127.0					11.493011382194851
10.16	129.0					13.447203293856916
10.17	116.0					0.401395205518952
10.18	113.0					-2.6444128828189974
10.19	136.0					20.309779028843053
10.2	107.0					-8.73602905949491
10.21	105.0					-10.781837147832874
10.22	106.0					-9.82764523617081
10.23	118.0					2.126546675491227
10.24	133.0					17.080738587153277
10.25	134.0					18.034930498815328
10.26	129.0					12.989122410477364
10.27	108.0					-8.056685677860585
10.28	120.0					3.897506233801465
10.29	117.0					0.8516981454635157
10.3	120.0					3.805890057125552
10.31	128.0					11.760081968787603
10.32	132.0					15.714273880449639
10.33	121.0					4.668465792111704
10.34	123.0					6.62265770377374
10.35	111.0					-5.4231503845642095
10.36	133.0					16.53104152709784
10.37	156.0					39.48523343875988
10.38	141.0					24.439425350421914
10.39	126.0					9.393617262083978
10.4	152.0					35.347809173746015
10.41	143.0					26.302001085408065
10.42	154.0					37.256192997070116
10.43	172.0					55.21038490873215
10.44	160.0					43.1645768203942
10.45	175.0					58.11876873205625
10.46	167.0					50.07296064371829
10.47	185.0					68.02715255538034
10.48	166.0					48.98134446704239
10.49	173.0					55.93553637870443
10.5	174.0					56.88972829036649
10.51	194.0					76.84392020202853
10.52	215.0					97.79811211369058
10.53	213.0					95.75230402535263
10.54	212.0					94.70649593701467
10.55	204.0					86.6606878486767
10.56	215.0					97.61487976033877
10.57	191.0					73.5690716720008
10.58	192.0					74.52326358366285
10.59	203.0					85.4774554953249
10.6	180.0					62.43164740698694
10.61	148.0					30.38583931864899
10.62	182.0					64.34003123031104
10.63	159.0					41.29422314197308
10.64	165.0					47.24841505363513
10.65	143.0					25.20260696529718
10.66	157.0					39.156798876959215
10.67	143.0					25.11099078862128
10.68	125.0					7.065182700283316
10.69	139.0					21.019374611945366
10.7	134.0					15.973566523607417
10.71	135.0					16.927758435269453
10.72	139.0					20.88195034693149
10.73	145.0					26.836142258593554
10.74	137.0					18.79033417025559
10.75	117.0					-1.2554739180823589
10.76	139.0					20.69871799357969
10.77	140.0					21.652909905241728
10.78	132.0					13.607101816903779
10.79	118.0					-0.43870627143417096
10.8	125.0					6.515485640227865
10.81	133.0					14.469677551889916
10.82	144.0					25.423869463551966
10.83	134.0					15.378061375214003
10.84	125.0					6.332253286876053
10.85	113.0					-5.713554801461896
10.86	159.0					40.240637110200154
10.87	118.0					-0.8051709781377951
10.88	151.0					32.14902093352424
10.89	168.0					49.10321284518628
10.9	123.0					4.057404756848342
10.91	141.0					22.01159666851038
10.92	113.0					-6.034211419827571
10.93	115.0					-4.08001950816552
10.94	127.0					7.874172403496516
10.95	156.0					36.82836431515857
10.96	130.0					10.782556226820617
10.97	146.0					26.736748138482653
10.98	162.0					42.690940050144704
10.99	152.0					32.645131961806754
11.0	148.0					28.59932387346879
11.01	141.0					21.55351578513084
11.02	130.0					10.507707696792892
11.03	123.0					3.4618996084549423
11.04	123.0					3.416091520116993
11.05	147.0					27.37028343177903
11.06	124.0					4.324475343441065
11.07	128.0					8.27866725510313
11.08	142.0					22.232859166765166
11.09	133.0					13.187051078427217
11.1	131.0					11.141242990089268
11.11	126.0					6.095434901751304
11.12	146.0					26.049626813413354
11.13	132.0					12.003818725075405
11.14	116.0					-4.041989363262559
11.15	157.0					36.91220254839949
11.16	144.0					23.866394460061542
11.17	155.0					34.82058637172358
11.18	132.0					11.77477828338563
11.19	138.0					17.72897019504768
11.2	131.0					10.683162106709716
11.21	140.0					19.637354018371767
11.22	151.0					30.591545930033817
11.23	136.0					15.545737841695853
11.24	137.0					16.499929753357904
11.25	146.0					25.454121665019954
11.26	121.0					0.40831357668200496
11.27	158.0					37.362505488344055
11.28	135.0					14.316697400006092
11.29	154.0					33.27088931166814
11.3	155.0					34.22508122333019
11.31	146.0					25.17927313499223
11.32	158.0					37.13346504665428
11.33	141.0					20.08765695831633
11.34	149.0					28.041848869978367
11.35	142.0					20.996040781640417
11.36	141.0					19.950232693302468
11.37	126.0					4.904424604964504
11.38	142.0					20.858616516626554
11.39	118.0					-3.187191571711395
11.4	140.0					18.76700033995064
11.41	149.0					27.721192251612692
11.42	141.0					19.675384163274742
11.43	133.0					11.629576074936793
11.44	141.0					19.583767986598843
11.45	148.0					26.53795989826088
11.46	137.0					15.492151809922916
11.47	138.0					16.44634372158498
11.48	139.0					17.400535633247017
11.49	152.0					30.354727544909068
11.5	140.0					18.308919456571118
11.51	123.0					1.2631113682331545
11.52	132.0					10.217303279895205
11.53	153.0					31.171495191557256
11.54	127.0					5.125687103219292
11.55	130.0					8.079879014881342
11.56	134.0					12.034070926543393
11.57	145.0					22.98826283820543
11.58	138.0					15.94245474986748
11.59	142.0					19.89664666152953
11.6	141.0					18.850838573191567
11.61	115.0					-7.194969515146369
11.62	138.0					15.759222396515668
11.63	147.0					24.713414308177704
11.64	129.0					6.667606219839769
11.65	128.0					5.621798131501805
11.66	161.0					38.575990043163856
11.67	133.0					10.530181954825906
11.68	127.0					4.4843738664879425
11.69	142.0					19.438565778149993
11.7	150.0					27.392757689812044
11.71	142.0					19.34694960147408
11.72	134.0					11.30114151313613
11.73	137.0					14.25533342479818
11.74	134.0					11.209525336460217
11.75	163.0					40.16371724812227
11.76	144.0					21.11790915978432
11.77	128.0					5.072101071446355
11.78	163.0					40.02629298310842
11.79	155.0					31.980484894770456
11.8	147.0					23.934676806432492
11.81	150.0					26.888868718094542
11.82	154.0					30.843060629756593
11.83	136.0					12.797252541418644
11.84	159.0					35.751444453080694
11.85	170.0					46.70563636474273
11.86	121.0					-2.340171723595219
11.87	138.0					14.614020188066831
11.88	149.0					25.568212099728868
11.89	145.0					21.52240401139092
11.9	166.0					42.47659592305297
11.91	147.0					23.430787834715005
11.92	142.0					18.384979746377056
11.93	132.0					8.339171658039106
11.94	148.0					24.293363569701143
11.95	142.0					18.247555481363207
11.96	129.0					5.201747393025244
11.97	128.0					4.15593930468728
11.98	163.0					39.11013121634933
11.99	123.0					-0.935676871988619
12.0	113.0					-10.981484960326569
12.01	155.0					30.972706951335482
12.02	134.0					9.926898862997518
12.03	131.0					6.881090774659569
12.04	136.0					11.83528268632162
12.05	132.0					7.789474597983656
12.06	144.0					19.743666509645706
12.07	134.0					9.697858421307757
12.08	147.0					22.652050332969793
12.09	152.0					27.606242244631844
12.1	147.0					22.560434156293894
12.11	144.0					19.51462606795593
12.12	138.0					13.468817979617995
12.13	159.0					34.42300989128003
12.14	128.0					3.377201802942068
12.15	136.0					11.331393714604118
12.16	148.0					23.28558562626617
12.17	160.0					35.239777537928205
12.18	128.0					3.19396944959027
12.19	124.0					-0.8518386387476937
12.2	138.0					13.102353272914357
12.21	136.0					11.056545184576393
12.22	153.0					28.010737096238444
12.23	145.0					19.964929007900494
12.24	163.0					37.919120919562545
12.25	133.0					7.873312831224581
12.26	156.0					30.82750474288663
12.27	133.0					7.781696654548682
12.28	129.0					3.7358885662107184
12.29	133.0					7.690080477872783
12.3	127.0					1.6442723895348195
12.31	158.0					32.598464301196856
12.32	155.0					29.552656212858906
12.33	144.0					18.506848124520957
12.34	154.0					28.461040036182993
12.35	141.0					15.415231947845058
12.36	143.0					17.369423859507094
12.37	135.0					9.323615771169145
12.38	148.0					22.27780768283118
12.39	156.0					30.23199959449323
12.4	157.0					31.186191506155282
12.41	167.0					41.14038341781733
12.42	118.0					-7.905424670520631
12.43	159.0					33.04876724114142
12.44	150.0					24.00295915280347
12.45	136.0					9.957151064465506
12.46	160.0					33.91134297612756
12.47	160.0					33.86553488778961
12.48	164.0					37.819726799451644
12.49	177.0					50.773918711113694
12.5	142.0					15.728110622775745
12.51	190.0					63.68230253443778
12.52	168.0					41.636494446099846
12.53	171.0					44.59068635776188
12.54	183.0					56.54487826942393
12.55	193.0					66.49907018108597
12.56	216.0					89.45326209274802
12.57	202.0					75.40745400441006
12.58	201.0					74.36164591607212
12.59	225.0					98.31583782773416
12.6	222.0					95.27002973939621
12.61	203.0					76.22422165105826
12.62	191.0					64.1784135627203
12.63	224.0					97.13260547438234
12.64	226.0					99.0867973860444
12.65	202.0					75.04098929770643
12.66	214.0					86.99518120936848
12.67	222.0					94.94937312103053
12.68	206.0					78.90356503269257
12.69	229.0					101.85775694435463
12.7	194.0					66.81194885601667
12.71	192.0					64.7661407676787
12.72	173.0					45.72033267934076
12.73	204.0					76.67452459100281
12.74	160.0					32.628716502664844
12.75	167.0					39.58290841432691
12.76	204.0					76.53710032598894
12.77	198.0					70.491292237651
12.78	187.0					59.445484149313046
12.79	163.0					35.39967606097508
12.8	184.0					56.35386797263713
12.81	179.0					51.30805988429918
12.82	167.0					39.26225179596122
12.83	206.0					78.21644370762327
12.84	174.0					46.17063561928532
12.85	182.0					54.12482753094736
12.86	187.0					59.07901944260942
12.87	144.0					16.033211354271458
12.88	184.0					55.987403265933494
12.89	173.0					44.94159517759556
12.9	179.0					50.895787089257595
12.91	162.0					33.84997900091963
12.92	165.0					36.8041709125817
12.93	153.0					24.758362824243733
12.94	160.0					31.71255473590577
12.95	149.0					20.666746647567834
12.96	155.0					26.62093855922987
12.97	166.0					37.57513047089191
12.98	151.0					22.52932238255397
12.99	147.0					18.483514294216008
13.0	162.0					33.437706205878044
13.01	164.0					35.39189811754011
13.02	185.0					56.346090029202145
13.03	127.0					-1.6997180591357903
13.04	137.0					8.254473852526246
13.05	137.0					8.208665764188282
13.06	143.0					14.162857675850319
13.07	143.0					14.117049587512383
13.08	156.0					27.07124149917442
13.09	145.0					16.025433410836484
13.1	154.0					24.97962532249852
13.11	154.0					24.933817234160585
13.12	170.0					40.88800914582262
13.13	163.0					33.84220105748466
13.14	169.0					39.796392969146694
13.15	145.0					15.75058488080876
13.16	150.0					20.704776792470795
13.17	142.0					12.65896870413286
13.18	153.0					23.613160615794897
13.19	174.0					44.56735252745693
13.2	160.0					30.521544439118998
13.21	172.0					42.475736350781034
13.22	193.0					63.42992826244307
13.23	187.0					57.384120174105135
13.24	139.0					9.338312085767171
13.25	178.0					48.29250399742921
13.26	206.0					76.24669590909127
13.27	170.0					40.20088782075331
13.28	182.0					52.155079732415345
13.29	193.0					63.10927164407741
13.3	190.0					60.063463555739446
13.31	166.0					36.01765546740148
13.32	208.0					77.97184737906355
13.33	222.0					91.92603929072558
13.34	210.0					79.88023120238762
13.35	185.0					54.834423114049685
13.36	203.0					72.78861502571172
13.37	195.0					64.74280693737379
13.38	227.0					96.69699884903582
13.39	199.0					68.65119076069786
13.4	196.0					65.6053826723599
13.41	200.0					69.55957458402196
13.42	210.0					79.513766495684
13.43	184.0					53.46795840734606
13.44	180.0					49.4221503190081
13.45	219.0					88.37634223067016
13.46	201.0					70.33053414233217
13.47	204.0					73.28472605399423
13.48	225.0					94.23891796565627
13.49	158.0					27.193109877318335
13.5	174.0					43.14730178898037
13.51	150.0					19.101493700642436
13.52	153.0					22.055685612304472
13.53	149.0					18.00987752396651
13.54	165.0					33.96406943562857
13.55	179.0					47.91826134729061
13.56	167.0					35.872453258952646
13.57	150.0					18.82664517061471
13.58	151.0					19.780837082276747
13.59	164.0					32.73502899393878
13.6	163.0					31.68922090560085
13.61	154.0					22.643412817262885
13.62	146.0					14.597604728924921
13.63	157.0					25.551796640586986
13.64	160.0					28.505988552249022
13.65	141.0					9.460180463911058
13.66	150.0					18.414372375573123
13.67	166.0					34.36856428723516
13.68	130.0					-1.6772438011028044
13.69	159.0					27.27694811055926
13.7	143.0					11.231140022221297
13.71	161.0					29.185331933883333
13.72	162.0					30.139523845545398
13.73	147.0					15.093715757207434
13.74	141.0					9.04790766886947
13.75	175.0					43.002099580531535
13.76	151.0					18.95629149219357
13.77	130.0					-2.089516596144364
13.78	132.0					-0.13532468448232748
13.79	156.0					23.818867227179737
13.8	142.0					9.773059138841745
13.81	147.0					14.72725105050381
13.82	142.0					9.681442962165846
13.83	135.0					2.635634873827911
13.84	155.0					22.589826785489947
13.85	129.0					-3.455981302847988
13.86	147.0					14.498210608814048
13.87	161.0					28.452402520476085
13.88	154.0					21.40659443213812
13.89	172.0					39.360786343800186
13.9	168.0					35.31497825546222
13.91	149.0					16.269170167124287
13.92	183.0					50.22336207878632
13.93	189.0					56.17755399044836
13.94	200.0					67.13174590211042
13.95	183.0					50.08593781377246
13.96	198.0					65.0401297254345
13.97	210.0					76.99432163709656
13.98	252.0					118.9485135487586
13.99	255.0					121.90270546042063
14.0	275.0					141.8568973720827
14.01	264.0					130.81108928374474
14.02	301.0					167.76528119540677
14.03	318.0					184.71947310706884
14.04	329.0					195.67366501873087
14.05	374.0					240.6278569303929
14.06	375.0					241.58204884205497
14.07	428.0					294.53624075371704
14.08	414.0					280.49043266537905
14.09	439.0					305.4446245770411
14.1	488.0					354.3988164887032
14.11	484.0					350.3530084003652
14.12	446.0					312.30720031202725
14.13	426.0					292.2613922236893
14.14	484.0					350.2155841353513
14.15	460.0					326.1697760470134
14.16	444.0					310.12396795867545
14.17	409.0					275.07815987033746
14.18	400.0					266.0323517819995
14.19	397.0					262.9865436936616
14.2	412.0					277.94073560532365
14.21	344.0					209.89492751698566
14.22	317.0					182.84911942864773
14.23	288.0					153.80331134030973
14.24	279.0					144.7575032519718
14.25	265.0					130.71169516363386
14.26	266.0					131.6658870752959
14.27	236.0					101.62007898695794
14.28	205.0					70.57427089862
14.29	194.0					59.528462810282036
14.3	187.0					52.48265472194407
14.31	181.0					46.43684663360614
14.32	181.0					46.391038545268174
14.33	170.0					35.34523045693021
14.34	147.0					12.299422368592275
14.35	184.0					49.25361428025431
14.36	161.0					26.207806191916347
14.37	184.0					49.16199810357841
14.38	164.0					29.11619001524045
14.39	146.0					11.070381926902485
14.4	124.0					-10.97542616143545
14.41	136.0					0.9787657502265859
14.42	165.0					29.932957661888622
14.43	154.0					18.887149573550687
14.44	155.0					19.841341485212723
14.45	150.0					14.79553339687476
14.46	145.0					9.749725308536824
14.47	144.0					8.70391722019886
14.48	165.0					29.658109131860897
14.49	139.0					3.6123010435229617
14.5	132.0					-3.4335070448149736
14.51	155.0					19.520684866847034
14.52	129.0					-6.525123221490901
14.53	144.0					8.429068690171164
14.54	141.0					5.3832606018332
14.55	135.0					-0.6625474865047636
14.56	153.0					17.2916444251573
14.57	151.0					15.245836336819309
14.58	157.0					21.200028248481374
14.59	152.0					16.15422016014344
14.6	168.0					32.108412071805475
14.61	143.0					7.062603983467511
14.62	154.0					18.016795895129576
14.63	136.0					-0.029012193208416193
14.64	145.0					8.925179718453649
14.65	165.0					28.879371630115713
14.66	136.0					-0.1664364582222504
14.67	157.0					20.787755453439786
14.68	136.0					-0.25805263489814934
14.69	154.0					17.696139276763887
14.7	153.0					16.650331188425923
14.71	162.0					25.604523100087988
14.72	172.0					35.558715011750024
14.73	176.0					39.51290692341206
14.74	149.0					12.467098835074125
14.75	154.0					17.42129074673616
14.76	150.0					13.375482658398198
14.77	161.0					24.329674570060263
14.78	165.0					28.2838664817223
14.79	166.0					29.238058393384335
14.8	170.0					33.1922503050464
14.81	159.0					22.146442216708436
14.82	184.0					47.10063412837047
14.83	173.0					36.05482604003254
14.84	148.0					11.009017951694574
14.85	187.0					49.96320986335661
14.86	193.0					55.917401775018675
14.87	173.0					35.87159368668074
14.88	173.0					35.82578559834275
14.89	181.0					43.77997751000481
14.9	173.0					35.73416942166688
14.91	171.0					33.688361333328885
14.92	186.0					48.64255324499095
14.93	167.0					29.596745156653014
14.94	170.0					32.55093706831505
14.95	197.0					59.50512897997709
14.96	156.0					18.459320891639152
14.97	180.0					42.41351280330116
14.98	170.0					32.367704714963224
14.99	156.0					18.32189662662529
15.0	184.0					46.276088538287325
15.01	152.0					14.230280449949362
15.02	171.0					33.18447236161143
15.03	158.0					20.138664273273463
15.04	153.0					15.0928561849355
15.05	168.0					30.047048096597564
15.06	151.0					13.0012400082596
15.07	163.0					24.955431919921637
15.08	155.0					16.9096238315837
15.09	149.0					10.863815743245738
15.1	131.0					-7.181992345092226
15.11	141.0					2.7721995665698387
15.12	153.0					14.726391478231875
15.13	143.0					4.680583389893911
15.14	154.0					15.634775301555976
15.15	147.0					8.588967213218012
15.16	138.0					-0.4568408751199513
15.17	135.0					-3.5026489634578866
15.18	144.0					5.45154294820415
15.19	146.0					7.405734859866186
15.2	161.0					22.35992677152825
15.21	144.0					5.314118683190287
15.22	149.0					10.268310594852323
15.23	160.0					21.222502506514388
15.24	142.0					3.1766944181764245
15.25	138.0					-0.8691136701615392
15.26	177.0					38.085078241500526
15.27	139.0					0.039270153162590304
15.28	125.0					-14.006537935175373
15.29	145.0					5.947653976486663
15.3	142.0					2.9018458881487277
15.31	138.0					-1.1439622001892644
15.32	124.0					-15.1897702885272
15.33	150.0					10.764421623134865
15.34	144.0					4.718613534796901
15.35	145.0					5.672805446458938
15.36	162.0					22.626997358121002
15.37	138.0					-1.4188107302169612
15.38	146.0					6.535381181445075
15.39	140.0					0.4895730931071398
15.4	145.0					5.443765004769176
15.41	131.0					-8.602043083568788
15.42	153.0					13.352148828093277
15.43	138.0					-1.6936592602446865
15.44	142.0					2.26053265141735
15.45	156.0					16.214724563079415
15.46	145.0					5.168916474741451
15.47	147.0					7.123108386403487
15.48	124.0					-15.922699701934448
15.49	163.0					23.03149220972759
15.5	144.0					3.9856841213896246
15.51	164.0					23.93987603305169
15.52	157.0					16.894067944713726
15.53	173.0					32.84825985637576
15.54	163.0					22.802451768037827
15.55	184.0					43.75664367969986
15.56	178.0					37.7108355913619
15.57	199.0					58.665027503023964
15.58	194.0					53.619219414686
15.59	226.0					85.57341132634804
15.6	245.0					104.5276032380101
15.61	247.0					106.48179514967217
15.62	216.0					75.4359870613342
15.63	271.0					130.39017897299624
15.64	267.0					126.3443708846583
15.65	316.0					175.2985627963203
15.66	332.0					191.25275470798238
15.67	290.0					149.20694661964444
15.68	313.0					172.16113853130648
15.69	317.0					176.1153304429685
15.7	299.0					158.06952235463058
15.71	338.0					197.0237142662926
15.72	321.0					179.97790617795465
15.73	355.0					213.93209808961672
15.74	322.0					180.88629000127875
15.75	361.0					219.8404819129408
15.76	327.0					185.79467382460285
15.77	345.0					203.7488657362649
15.78	353.0					211.70305764792693
15.79	319.0					177.657249559589
15.8	340.0					198.61144147125103
15.81	322.0					180.56563338291306
15.82	313.0					171.51982529457513
15.83	320.0					178.47401720623716
15.84	256.0					114.4282091178992
15.85	255.0					113.38240102956127
15.86	293.0					151.3365929412233
15.87	242.0					100.29078485288534
15.88	242.0					100.2449767645474
15.89	206.0					64.19916867620944
15.9	241.0					99.15336058787148
15.91	188.0					46.10755249953354
15.92	200.0					58.061744411195576
15.93	183.0					41.01593632285761
15.94	177.0					34.97012823451968
15.95	162.0					19.924320146181742
15.96	163.0					20.87851205784375
15.97	186.0					43.832703969505815
15.98	142.0					-0.21310411883214897
15.99	174.0					31.741087792829887
16.0	136.0					-6.304720295508048
16.01	161.0					18.64947161615399
16.02	141.0					-1.3963364721839469
16.03	156.0					13.55785543947809
16.04	142.0					-0.4879526488598458
16.05	164.0					21.466239262802162
16.06	147.0					4.420431174464227
16.07	145.0					2.3746230861262916
16.08	148.0					5.328814997788328
16.09	159.0					16.283006909450364
16.1	162.0					19.23719882111243
16.11	158.0					15.191390732774465
16.12	137.0					-5.854417355563498
16.13	157.0					14.099774556098566
16.14	146.0					3.0539664677606027
16.15	179.0					36.00815837942264
16.16	147.0					3.9623502910847037
16.17	145.0					1.9165422027467116
16.18	148.0					4.870734114408776
16.19	129.0					-14.175073973929159
16.2	135.0					-8.220882062267123
16.21	137.0					-6.266690150605086
16.22	134.0					-9.312498238943022
16.23	148.0					4.641693672719015
16.24	140.0					-3.404114415618949
16.25	143.0					-0.44992250395688416
16.26	154.0					10.504269407705152
16.27	136.0					-7.5415386806328115
16.28	150.0					6.412653231029253
16.29	141.0					-2.633154857308682
16.3	137.0					-6.678962945646674
16.31	153.0					9.27522896601539
16.32	149.0					5.229420877677427
16.33	146.0					2.1836127893394917
16.34	138.0					-5.862195298998472
16.35	133.0					-10.908003387336436
16.36	148.0					4.046188524325601
16.37	139.0					-4.999619564012335
16.38	159.0					14.95457234764973
16.39	136.0					-8.091235740688262
16.4	143.0					-1.1370438290261973
16.41	154.0					9.817148082635867
16.42	147.0					2.7713399942978754
16.43	162.0					17.72553190595994
16.44	159.0					14.679723817622005
16.45	134.0					-10.366084270715959
16.46	146.0					1.5881076409460775
16.47	144.0					-0.4577004473918578
16.48	161.0					16.49649146427018
